movie_index,similarity_score,movie_title
3622,0.042472919425905406,Once Upon a Time in the West
1694,0.042440704845695176,The Jacket
2948,0.04217572515449161,Vera Drake
4681,0.04196125572398303,Reality Show
1928,0.04186378516255187,Straw Dogs
628,0.041850939117896356,Saving Private Ryan
246,0.041717997266896484,The Patriot
889,0.041522991462621964,The Thin Red Line
3865,0.04151304774888955,Whiplash
401,0.04116784642875,Enemy at the Gates
2724,0.041022813389911365,Downfall
439,0.0406773490542124,Shutter Island
805,0.04025817493440431,Ghost Rider: Spirit of Vengeance
3353,0.04015325887291098,The Descent
703,0.040071911099375475,Two Weeks Notice
1492,0.040063422202750686,The Reader
4139,0.039990253275671864,Nine Dead
3143,0.03989179229955795,You Only Live Twice
4489,0.03986326209129115,Escape from Tomorrow
2936,0.039747603584945286,Barry Lyndon
893,0.039724256562298,From Paris with Love
2142,0.039638896538981,Risen
2010,0.03959343184024482,Forsaken
207,0.03950100817441227,Total Recall
690,0.039460964255066094,The Green Mile
4272,0.039350710785087416,Journey from the Fall
1643,0.03931017648762685,Howard the Duck
3285,0.03916154293878631,Restless
758,0.03909923648947378,Edge of Darkness
2895,0.03896757706910759,Breakfast of Champions
1908,0.038798961565797346,Stealing Harvard
1976,0.038699584326258134,Muppets from Space
2550,0.03867148426997625,Lawrence of Arabia
1633,0.03843143581257178,Ultraviolet
4688,0.03813653743157715,The Man from Earth
36,0.03810361480249921,Transformers: Age of Extinction
3338,0.038065504509262736,Flashdance
2386,0.038035641116075394,One Man's Hero
912,0.037935123403707895,Interview with the Vampire
4193,0.03775073954005812,Conquest of the Planet of the Apes
4411,0.037742561119524835,Proud
3554,0.037712596408450615,Insidious: Chapter 2
1451,0.03770633887539067,Zoom
1600,0.03770058733019668,Secondhand Lions
2377,0.037601861021694036,The Railway Man
7,0.03740704207576307,Avengers: Age of Ultron
1510,0.0373496466748079,1941
595,0.037336714581758794,Doom
3008,0.03725813869310009,A Low Down Dirty Shame
1731,0.03714985680822667,Just My Luck
3845,0.0370273695078349,Troll Hunter
4246,0.03677510102624859,Trucker
3025,0.03672096874590692,The Second Best Exotic Marigold Hotel
1678,0.03667324261085047,United Passions
3704,0.036647312678844475,Salvador
787,0.036481063225213016,The Great Raid
2431,0.03637046126250031,My Life in Ruins
939,0.03629174162503718,I Am Number Four
3386,0.03608113093783785,The Visitors
768,0.036051940511961596,Priest
2229,0.03604280041390839,Machete Kills
1836,0.03604267089107472,Tombstone
426,0.03584174579064028,The Hunger Games
405,0.035806187126134044,The Fast and the Furious: Tokyo Drift
420,0.03578786169047055,Hellboy II: The Golden Army
305,0.03578394005663959,Treasure Planet
2787,0.03574871190130734,Quest for Fire
539,0.03572180516147092,Titan A.E.
262,0.03546421485928934,The Lord of the Rings: The Fellowship of the Ring
2403,0.03529094704241001,Aliens
1236,0.03515019790193051,Bless the Child
2048,0.03510645844711853,Darling Lili
2114,0.035067113263832515,Return to Never Land
4460,0.03506424242281025,Deterrence
2320,0.03494752831118315,Left Behind
419,0.03489914389791733,Jumper
2249,0.034828291443593395,Can't Stop the Music
2213,0.03478656149731014,Deconstructing Harry
1333,0.03456945410857195,Magnolia
785,0.03452992118049158,Beyond Borders
3668,0.034523297600769734,Capricorn One
696,0.03446610085680914,The General's Daughter
3147,0.03433978827223666,Re-Kill
424,0.03426428756340339,The Expendables
1533,0.0342002013340818,Hearts in Atlantis
657,0.034081094153464185,Resident Evil: Retribution
462,0.03397453798799191,The Manchurian Candidate
4420,0.03384606799204667,Black Rock
152,0.0337894127869508,Kung Fu Panda 3
537,0.03377902642044296,Immortals
1,0.033368675996424305,Pirates of the Caribbean: At World's End
1985,0.033367849482033377,The Bridge of San Luis Rey
4379,0.033320312046241064,I Origins
879,0.03330772863213788,Law Abiding Citizen
505,0.03328763225618517,The League of Extraordinary Gentlemen
2539,0.033271599188480466,Snitch
541,0.03323299762497831,Soldier
764,0.03310644136288942,The Legend of Bagger Vance
1224,0.03309094218319241,Final Destination 5
1962,0.032931894519309834,Jane Got a Gun
4201,0.032923924260091,From Here to Eternity
2125,0.032707376140110406,The Grudge 2
1610,0.03268606337528683,Hanna
1091,0.032675473238721144,Nixon
354,0.032575074590633066,The Girl with the Dragon Tattoo
3642,0.0325120379094178,Atlas Shrugged Part III: Who is John Galt?
1184,0.03244830013015343,17 Again
723,0.03231409856528334,The Happening
227,0.03220763022607363,Knight and Day
2203,0.03217134317771609,The Quiet American
2437,0.032165218672551385,Shanghai Surprise
313,0.032145106599792105,The Peanuts Movie
1494,0.03210928755274693,Elf
304,0.032067254785601254,Hercules
2278,0.03206388054917445,Dances with Wolves
279,0.03204451846689431,Terminator 2: Judgment Day
2678,0.03202531604429864,White Fang
82,0.031993635462200826,Dawn of the Planet of the Apes
1415,0.03198212884543228,Flash Gordon
1438,0.031912571325954826,Krull
3695,0.031908973539310916,The Blue Lagoon
3576,0.031827417097737044,Billy Elliot
300,0.03179698829721199,Starship Troopers
12,0.03178129553727139,Pirates of the Caribbean: Dead Man's Chest
362,0.03166834779008205,Pixels
1051,0.03157192920487533,Prisoners
4332,0.03156446419334398,Silent Running
3158,0.03150270952786499,Alien
800,0.03143566995424333,Red Tails
3776,0.031418837927532355,Samsara
3646,0.03135255108920769,Standard Operating Procedure
4530,0.031143465014775964,Never Again
1142,0.031127149051489035,Why I Did (Not) Eat My Father
160,0.0310376418629274,How to Train Your Dragon 2
642,0.0310307170862051,Unbroken
573,0.031029998052109386,Die Hard 2
833,0.031010763979535064,Shanghai Noon
4267,0.031003014305150588,Batman
2088,0.030870108079864324,Pulse
3293,0.03083712752069809,10th & Wolf
838,0.03075755017178601,Alien³
4555,0.030710576567737225,Enter Nowhere
4392,0.030669613983931795,Safe Men
2267,0.03060432995788361,Regression
257,0.030584604510354274,Real Steel
1902,0.030482845282881744,The Box
2165,0.03046435957196425,Shorts
2654,0.03038829372656394,Automata
2671,0.030373617345987307,Born on the Fourth of July
4685,0.030353448362179666,The Case of the Grinning Cat
1995,0.030323724155664443,Pitch Black
680,0.030257326987591995,U-571
1274,0.03015248647423744,Just Visiting
502,0.030129489467462113,The Invasion
920,0.030115516262507736,Congo
1015,0.03007466510802556,K-PAX
563,0.02998913345697007,Doctor Dolittle
588,0.029972086081579526,Wall Street: Money Never Sleeps
609,0.029938076466136387,Escape Plan
3514,0.029873326260935442,Winter in Wartime
2897,0.029867573453070874,Cypher
4213,0.029796769193339602,Cabin Fever
1125,0.029762060576342234,Cleopatra
3221,0.029736789591812012,Silmido
4556,0.029717447185886314,El Rey de Najayo
4614,0.02971386251054935,3 Backyards
1518,0.029688098714450353,Dragon Wars: D-War
1198,0.029661804601656072,Escape from Planet Earth
1707,0.0295953211178047,Dawn of the Dead
754,0.02956255606779738,Planet 51
4009,0.029447474541949254,2016: Obama's America
3126,0.029418774189192358,White Noise 2: The Light
1632,0.029360407818872367,The Next Three Days
823,0.02936008317984165,Crimson Tide
3749,0.02913731390098899,They Live
4291,0.02906485934223304,Saw
1077,0.029054920393359853,Johnny English
1822,0.02903502801144224,Forbidden Kingdom
2157,0.02900527280827918,Daybreakers
2247,0.02887717724382434,Princess Mononoke
898,0.028776433712163405,The Twilight Saga: New Moon
1175,0.028741642707975718,The Last of the Mohicans
2757,0.02861103965945106,Letters from Iwo Jima
4390,0.028573243272485786,The House of the Devil
714,0.028525503954055665,Collateral
83,0.028302134677120092,The Lovers
4465,0.02828893030998177,Saints and Soldiers
3750,0.028283071368035834,The Great Escape
2410,0.02827157640959133,Good Boy!
2442,0.028268462619529814,Southland Tales
3287,0.02823465284293046,The Land Girls
2684,0.028226878940228444,Vampire in Brooklyn
3184,0.028088628289385537,The Ice Pirates
509,0.028058077465183816,Madagascar
2890,0.028048320522711216,Critical Care
1649,0.027965909891303754,The New World
3069,0.02794254446674755,Danny Collins
266,0.027922856347770607,"I, Robot"
1523,0.027915180903964883,The Good German
1348,0.027906412162462608,Aloha
4362,0.027894442328932966,Frozen River
849,0.02783629633843314,Changeling
692,0.027739999978231802,Chicken Little
3399,0.027737305730203703,The Boondock Saints
1534,0.027713790001668057,Arachnophobia
3479,0.027667486024086637,The Virgin Suicides
1106,0.027661340343850666,Rambo: First Blood Part II
813,0.0276142746121589,Superman
4349,0.027610349557349406,Love Me Tender
1395,0.027524838437360366,Resident Evil
4663,0.02751423346853748,Along the Roadside
2233,0.027302574947720357,Little Boy
4557,0.02729295430015178,Fight to the Finish
48,0.027291542501988047,Jack the Giant Slayer
1433,0.027236639452675487,The Four Feathers
3793,0.02710377707618055,The Velocity of Gary
884,0.027068743588114407,Zero Dark Thirty
1818,0.027061686250016734,Schindler's List
2052,0.02699851132467795,Black Book
1268,0.026941444528475165,Soul Men
4380,0.02685142207127728,The Battle of Shaker Heights
2960,0.026817902699717976,LOL
2378,0.026680914592515766,The White Ribbon
2860,0.02661523107084833,Das Boot
778,0.02657815990139093,Meet Dave
2964,0.026568403781234307,The Last Days on Mars
1776,0.02656582397025788,The Magic Flute
3869,0.026530619317515654,The Dead Girl
518,0.02649104953721125,Inspector Gadget
818,0.02644154671107003,Captain Phillips
3710,0.026440867889529325,Life During Wartime
2510,0.0264299901148608,Beverly Hills Cop
1351,0.026324438587600744,The Rite
2150,0.026285383061369627,Eye for an Eye
230,0.02623367394148595,Star Wars: Episode II - Attack of the Clones
98,0.026230631433396143,The Hobbit: An Unexpected Journey
1864,0.026215617538822174,The Giver
600,0.0262104603548376,Killer Elite
278,0.02620492372756335,Planet of the Apes
1029,0.02620304144586892,Happily N'Ever After
4469,0.026157175321640365,Aqua Teen Hunger Force Colon Movie Film for Theaters
1895,0.02615418920457216,Punch-Drunk Love
256,0.02615391867618884,Allegiant
4270,0.026113999446565398,The Celebration
2517,0.026045848794973826,The King's Speech
3563,0.026018817493929824,Paranormal Activity 4
2263,0.026008881682010355,The Visitors II: The Corridors of Time
331,0.02593549675040616,Seventh Son
1129,0.025772395170205888,The Mothman Prophecies
79,0.025760454420038537,Iron Man 2
1482,0.025644232036628273,The Darkest Hour
4158,0.02562981818273319,Shark Lake
4710,0.025523471868663862,Antarctic Edge: 70° South
286,0.025519526957726253,Eraser
4497,0.02549662867349221,Woodstock
28,0.025467489988822038,Jurassic World
337,0.025455855411282508,A Good Day to Die Hard
1009,0.025348760666488238,The Bone Collector
647,0.025307754950264147,World Trade Center
1286,0.025248911983379394,Snowpiercer
1207,0.025234959864698044,Made of Honor
2584,0.025187688334763182,Eye of the Beholder
2662,0.025183096405544603,Sarah's Key
3910,0.02517855696053911,Slow West
3958,0.02517534136808864,Demonic
2317,0.025167393894118307,Star Trek III: The Search for Spock
4128,0.025015101271025814,Return of the Living Dead 3
3500,0.024964054736662265,Lucky Break
2691,0.02484143727928581,Tea with Mussolini
432,0.02480344523639408,Deep Impact
564,0.024755682723938945,Signs
223,0.02469657647746403,The Chronicles of Riddick
3533,0.02463559192268523,Iris
163,0.02455765274889435,Watchmen
2122,0.02451128127786857,Epic Movie
1094,0.024470058325563433,Miracle at St. Anna
2224,0.024466732549407382,Sweet Charity
1460,0.024440496082284113,The Horseman on the Roof
195,0.024349865343386564,Night at the Museum: Secret of the Tomb
4661,0.024289542876440973,The Big Parade
999,0.024283904979669722,What Planet Are You From?
795,0.024247707574320494,Leatherheads
1127,0.024236147246002027,High Crimes
3225,0.02422007390120714,Limbo
3024,0.024170239238674836,Skyline
3343,0.02416063158832747,Live and Let Die
2541,0.02414768848196036,The Faculty
2750,0.02414160313587748,No Good Deed
1031,0.024108136786564385,My Best Friend's Wedding
1892,0.0240724915460349,The Losers
3522,0.024025564058612454,Crossover
2978,0.024000521316715706,Stripes
1956,0.0239846975483696,Red Sky
1514,0.023976364475564158,The Quick and the Dead
1217,0.023962860895893418,Paul
1294,0.023885642660560816,Serenity
352,0.023883601805589513,Mulan
4185,0.023863546697773352,Sublime
117,0.023839240138934025,Charlie and the Chocolate Factory
356,0.023825116200832504,Sherlock Holmes
2029,0.02376592816641404,Underworld
395,0.02374453661548716,The Holiday
1852,0.02374313047208959,The Last Emperor
840,0.023718154587016954,Ronin
334,0.02363266602696133,Jurassic Park III
1285,0.023630634281154896,Nomad: The Warrior
3611,0.02359287542657044,A Farewell to Arms
2248,0.023591269440598268,Bon voyage
1018,0.023504152871017335,The Cotton Club
64,0.023498148063470503,X-Men: Apocalypse
4673,0.0234701835284682,She Done Him Wrong
3062,0.023460478604408516,Deuces Wild
2921,0.023292748496044218,Drive Hard
932,0.023286023681692716,V for Vendetta
113,0.023243603276346704,Harry Potter and the Order of the Phoenix
4571,0.023176191703862266,Rise of the Entrepreneur: The Search for a Better Way
1234,0.023163828996115736,The Art of War
81,0.023055502664015293,Maleficent
1145,0.02304831695208413,The Sixth Sense
2636,0.02303796761810391,Listening
2784,0.022970160845435506,Operation Chromite
75,0.02294314255282064,Waterworld
1030,0.02286350793687007,Mary Reilly
2429,0.022852063042239794,55 Days at Peking
582,0.02283661362899101,Battle: Los Angeles
410,0.022792184308144295,Mirror Mirror
45,0.022783108397171153,World War Z
2714,0.022732905574071448,Margaret
3423,0.022727661560860445,Dressed to Kill
903,0.022706820212725454,Ted
253,0.022659225304000153,300: Rise of an Empire
2287,0.022635848053270874,I Can Do Bad All By Myself
1765,0.022627858247811074,The Newton Boys
2626,0.0226119605722995,Idle Hands
1455,0.022583681488260687,Radio Flyer
579,0.02257311197621312,We Were Soldiers
2947,0.022552560355074205,The Visual Bible: The Gospel of John
3771,0.022512132131000458,Love Stinks
3265,0.02247867769675462,Shadow of the Vampire
2753,0.022474394169943332,Being John Malkovich
4190,0.02242681430959786,May
2598,0.02241520937821302,The Muse
1764,0.022385625572120867,Return to Oz
1303,0.022378753019753544,Star Trek: Generations
1461,0.022357201180532665,Ride with the Devil
1330,0.022295316933753872,Burn After Reading
2011,0.02228402487207398,Cheri
3676,0.022235379994570707,The Awakening
587,0.022198518090422132,The Abyss
3788,0.022159805081215463,"Guten Tag, Ramón"
2409,0.02211841572138956,Halloween
2146,0.022107147224989316,The Stepfather
276,0.022100709520104494,Harry Potter and the Chamber of Secrets
2357,0.02208184638505967,The Legend of the Lone Ranger
1544,0.02207760416033013,Extraordinary Measures
344,0.022070151327990607,Unstoppable
2942,0.02205194161812787,Woman in Gold
1068,0.022029880120698345,The Hitchhiker's Guide to the Galaxy
1489,0.021929526871559153,Pushing Tin
1717,0.02191776935899388,Safe Haven
2339,0.02190558726506319,The Fog
1318,0.021851699512194903,The Thing
2696,0.02183174574387022,Jason X
2440,0.021772108664156235,Veronica Guerin
1586,0.02175793215333348,A View to a Kill
1016,0.021744521966763172,Kate & Leopold
531,0.021726289408211464,The Man from U.N.C.L.E.
2817,0.021677519116094734,WarGames
400,0.02164042817337263,Divergent
3417,0.021629660918028717,Elite Squad
3742,0.021593027162077998,Maggie
190,0.021570096830354442,The Adventures of Tintin
606,0.021526892991432133,Blackhat
4523,0.02151670391949328,Osama
515,0.02149129732384898,50 First Dates
4132,0.02147417642337151,Eden Lake
792,0.021458062238143047,Just Like Heaven
32,0.021415531407536444,Alice in Wonderland
1743,0.02141541137626375,Octopussy
4347,0.02137607961557972,The Devil Inside
2484,0.021332877828201383,The Thirteenth Floor
894,0.02128271788603192,Bulletproof Monk
39,0.021240470420692655,TRON: Legacy
1323,0.021238005134112555,The Master
1570,0.021231736947630423,Babe
3165,0.021208574064011956,Set It Off
4641,0.021176896291270553,I Married a Strange Person!
4081,0.02107049472840955,The Lives of Others
3601,0.021028057555933344,April Fool's Day
2544,0.020968243612363786,Not Another Teen Movie
493,0.020962975284714837,A Beautiful Mind
3974,0.020931043662972843,Central Station
1478,0.02092940161196433,A Few Good Men
4094,0.020928027275415005,Alexander's Ragtime Band
4477,0.020898810183182293,All the Boys Love Mandy Lane
1114,0.020894738997647683,Unleashed
1321,0.020891263986371273,Texas Rangers
1196,0.020888428144541275,The Prestige
2089,0.020848609500700464,Beverly Hills Cop II
517,0.02081203284308163,Exorcist: The Beginning
585,0.02080837761461091,War Horse
716,0.020803735141771043,Ladder 49
480,0.020786849919204986,Battlefield Earth
602,0.020774410692259423,Ballistic: Ecks vs. Sever
3993,0.020772880219020864,Journey to Saturn
3134,0.02069887804383351,Partition
967,0.020654151353596918,Hereafter
120,0.02063396385983972,Madagascar: Escape 2 Africa
633,0.020629551877556586,Lincoln
1229,0.020627239850421926,A Million Ways to Die in the West
3862,0.020589709407879506,Margin Call
1998,0.02058658022411947,Joy Ride
3966,0.020518998391450615,Point Blank
3690,0.020498915636205504,The Names of Love
448,0.020485159072648758,Cold Mountain
1159,0.020484327541623763,A League of Their Own
3189,0.020478312109806385,The Wailing
3296,0.020470989739295734,Akira
1756,0.020465417817588,About a Boy
3376,0.020447710826556758,Cyrus
3475,0.020444681137465778,Casa De Mi Padre
1412,0.020403024715632656,Predator 2
632,0.020385872185268918,Dreamcatcher
1034,0.020375128047138185,Star Trek: First Contact
544,0.020366453236280717,Flight of the Phoenix
1144,0.020359473256558756,The Medallion
17,0.02035884138263591,Pirates of the Caribbean: On Stranger Tides
2194,0.020325679115247,Disaster Movie
51,0.020303156755951998,Pacific Rim
236,0.020263192301588864,Windtalkers
154,0.020238158756250166,Rise of the Guardians
2831,0.020229414223269293,Quarantine
1135,0.020224060648156246,Lord of War
171,0.020213553025880373,Master and Commander: The Far Side of the World
3541,0.020205562419827013,Irreversible
1061,0.020205213896528764,Love Actually
2149,0.020164747378996137,One Missed Call
10,0.020153721841545364,Superman Returns
2296,0.02014810006766562,The Bounty
3891,0.02014348327288137,Bowling for Columbine
261,0.020104879387202023,Live Free or Die Hard
341,0.020089065896757706,Percy Jackson & the Olympians: The Lightning Thief
618,0.020077916279963443,Mystery Men
3701,0.02007684252209062,Requiem for a Dream
2074,0.020050827348826867,The Transporter
412,0.0200452665286035,The Core
698,0.02002566883659603,The Prince of Egypt
4209,0.02001615854831111,The Conversation
52,0.020015646784562503,Transformers: Dark of the Moon
3420,0.019991671308604204,Boyz n the Hood
1231,0.019958281628768934,Extremely Loud & Incredibly Close
3081,0.019922464736931714,The Forest
4216,0.019868843552385877,Mr. Smith Goes to Washington
323,0.01986685264984436,Sex and the City 2
41,0.01978947253021744,Green Lantern
4737,0.01978115401670962,"Peace, Propaganda & the Promised Land"
3314,0.01976868364494545,Shopgirl
4597,0.0197496193368328,Censored Voices
2175,0.019721131914339045,Ladyhawke
56,0.019705548314540633,Star Trek Beyond
4256,0.01970042615631495,Checkmate
3731,0.019678922921431256,High School Musical
2708,0.019636772275175976,Caravans
1656,0.019629109514457392,Hoodwinked Too! Hood VS. Evil
4684,0.019560444844792437,American Beast
677,0.0195480135116115,Clear and Present Danger
4208,0.01952198378355017,The Bubble
1947,0.01951351651120855,A Turtle's Tale: Sammy's Adventures
555,0.019505184114138114,Dr. Dolittle 2
4034,0.019501885823194155,Christmas Mail
2912,0.019495293225567378,Star Wars
2733,0.019438654596006057,A Nightmare on Elm Street 4: The Dream Master
1405,0.019436232057847103,The Pianist
4089,0.019405599599621542,Amores perros
92,0.019392953319592822,How to Train Your Dragon
3932,0.01936037377680418,Thirteen Conversations About One Thing
1373,0.019323449036297125,The English Patient
2047,0.01932177999192436,Megiddo: The Omega Code 2
2051,0.019278135624796806,The Libertine
1609,0.019245886856905675,Little Shop of Horrors
1396,0.01924343112153638,Poltergeist
1739,0.019240789281673578,How to Lose Friends & Alienate People
2632,0.019238931052357272,Transsiberian
4090,0.019237178810157008,Thirteen
4068,0.019209188865163374,Sharkskin
67,0.019190706170422223,Monsters vs Aliens
3832,0.01912891392854697,The Nun's Story
4127,0.019128909602922024,The Missing Person
4595,0.01912740709609201,The Evil Dead
2649,0.01912398453961521,The Son of No One
2416,0.019110813648400306,Beastly
1506,0.0191001419900888,Source Code
3991,0.019098556688028186,The Black Stallion
2286,0.01903877739359979,House on Haunted Hill
275,0.01901201207686499,Minority Report
2294,0.018971431482601834,Spirited Away
3713,0.018960027980939837,Mean Machine
2250,0.01889300815069552,The Proposition
1086,0.018888323504917624,Aliens in the Attic
2910,0.018860277680157377,A Tale of Three Cities
803,0.018828057429159512,DragonHeart
1937,0.01881935325957315,King's Ransom
1611,0.018800560058411377,Mortal Kombat: Annihilation
931,0.018771247363933083,Race to Witch Mountain
461,0.018771137266414384,Lost in Space
1238,0.018765252196381532,The Island of Dr. Moreau
2373,0.018719235086954642,Hamlet
2833,0.018711832009490045,Johnson Family Vacation
1680,0.018694495884163637,Savva. Heart of the Warrior
168,0.01866531692929332,Final Fantasy: The Spirits Within
2160,0.018658661370784247,Stay Alive
1345,0.018633016384103467,Dolphin Tale 2
4608,0.018618233816719357,The Prophecy
4399,0.018610095458078672,Special
4708,0.018607615239379746,Heroes of Dirt
1535,0.01852151559862935,Frequency
4604,0.01849601973396669,It Happened One Night
2737,0.01848696847572337,St. Vincent
1469,0.01847615779465187,Chill Factor
2131,0.018469898244321034,Selena
3357,0.0184248458431056,The Devil's Rejects
2230,0.018421348940920918,Willard
4510,0.01840121412304733,Juliet and Alfa Romeo
3809,0.01836629331437206,How to Fall in Love
1005,0.018357346267833894,Traffic
2735,0.018324031690924145,"Dude, Where’s My Car?"
2162,0.01831919709451706,Alpha and Omega
2372,0.018313769156371593,Megaforce
3698,0.018255113825271747,Moby Dick
701,0.018222731505987896,Cats & Dogs
2772,0.018220992770757304,The Widow of Saint-Pierre
2883,0.018160755800006104,Stoker
4038,0.018149174412429043,Thr3e
97,0.018148157421771442,Shin Godzilla
2979,0.018144487389120324,Bring It On
4308,0.01810031588616868,Desire
3436,0.018073361900953783,The Messenger
622,0.018042278087292987,Body of Lies
3135,0.018031652360859258,Good Intentions
853,0.017977518894200382,Elizabeth: The Golden Age
695,0.01795655969155885,GoldenEye
360,0.017953160345580043,Valkyrie
4783,0.01789034067666803,Backmask
1338,0.017872041246276497,John Q
2245,0.017839908069245722,The Brothers Bloom
3029,0.017836607036612405,Kung Pow: Enter the Fist
4552,0.017833000819873716,Girls Gone Dead
222,0.01781752509144082,Elysium
2728,0.017804421656326116,The Last Godfather
3912,0.01778302658205504,Next Day Air
4443,0.01777384081211767,Latter Days
4156,0.017752438544947395,The Walking Deceased
728,0.017751712239448596,Hellboy
271,0.01774986014471247,The Island
3482,0.017728467829206222,Wish I Was Here
3445,0.01771922364083207,Platoon
4394,0.01771587225859465,The Last Big Thing
3920,0.01761983728486242,Phantasm II
2902,0.017613136105278298,Triangle
